gene id	miRNA
2619	hsa-miR-27a-3p
2619	hsa-miR-137
401535	hsa-miR-32-5p
1514	hsa-miR-199a-5p
23552	hsa-miR-23b-3p
645961	hsa-miR-30b-5p
645961	hsa-miR-27a-3p
158046	hsa-miR-155-5p
158046	hsa-miR-30b-5p
158046	hsa-miR-374a-5p
286238	hsa-miR-27a-3p
286223	hsa-miR-374a-5p
1164	hsa-miR-10a-5p
1164	hsa-miR-10b-5p
1164	hsa-miR-302a-3p
1164	hsa-miR-520f-3p
1164	hsa-miR-21-5p
1164	hsa-miR-137
10912	hsa-miR-30a-3p
10912	hsa-miR-30d-5p
10912	hsa-miR-374a-5p
10912	hsa-miR-27a-3p
54769	hsa-miR-376a-5p
54769	hsa-miR-374a-5p
54769	hsa-miR-27a-3p
54769	hsa-miR-23b-3p
4783	hsa-miR-374a-5p
10558	hsa-miR-520f-3p
10558	hsa-miR-374a-5p
55035	hsa-miR-302a-3p
55035	hsa-miR-520f-3p
55035	hsa-miR-139-5p
4958	hsa-miR-30a-3p
4958	hsa-miR-30d-5p
54829	hsa-miR-17-3p
54829	hsa-miR-376a-5p
54829	hsa-miR-137
83744	hsa-miR-374a-5p
83744	hsa-miR-23b-3p
89846	hsa-miR-155-5p
89846	hsa-miR-374a-5p
203328	hsa-miR-21-5p
203328	hsa-miR-199a-5p
203328	hsa-miR-374a-5p
23196	hsa-miR-376a-5p
23196	hsa-miR-374a-5p
158293	hsa-miR-374a-5p
56033	hsa-miR-27a-3p
8789	hsa-miR-374a-5p
8789	hsa-miR-497-5p
5727	hsa-miR-27a-3p
195828	hsa-miR-520f-3p
195828	hsa-miR-137
22869	hsa-miR-30b-5p
22869	hsa-miR-139-5p
1515	hsa-miR-137
23424	hsa-miR-302a-3p
7507	hsa-miR-376a-5p
2304	hsa-miR-30e-3p
2304	hsa-miR-376a-5p
2304	hsa-miR-27a-3p
2304	hsa-miR-139-5p
10541	hsa-miR-10b-5p
51531	hsa-miR-374a-5p
55363	hsa-miR-27a-3p
54187	hsa-miR-374a-5p
9830	hsa-miR-30e-3p
9830	hsa-miR-139-5p
55357	hsa-miR-374a-5p
203286	hsa-miR-376a-5p
7046	hsa-miR-380-3p
8013	hsa-miR-374a-5p
8013	hsa-miR-139-5p
570	hsa-miR-139-5p
229	hsa-miR-376a-5p
229	hsa-miR-27a-3p
229	hsa-miR-497-5p
7743	hsa-miR-23b-3p
5535	hsa-miR-27a-3p
5535	hsa-miR-137
10592	hsa-miR-100-5p
10592	hsa-miR-21-5p
10592	hsa-miR-137
79328	hsa-miR-32-5p
79352	hsa-let-7d-5p
79352	hsa-miR-30b-5p
55335	hsa-miR-27a-3p
6887	hsa-miR-30e-3p
6887	hsa-miR-27a-3p
6887	hsa-miR-139-5p
5887	hsa-miR-147a
5887	hsa-miR-199a-5p
9314	hsa-miR-374a-5p
10881	hsa-miR-27a-3p
10880	hsa-miR-27a-3p
8727	hsa-miR-21-5p
8727	hsa-miR-137
23732	hsa-miR-27a-3p
401546	hsa-miR-27a-3p
7295	hsa-miR-10a-5p
7295	hsa-miR-10b-5p
26248	hsa-miR-27a-3p
548645	hsa-miR-155-5p
22949	hsa-miR-27a-3p
158401	hsa-miR-376a-5p
158401	hsa-miR-27a-3p
57864	hsa-miR-374a-5p
7539	hsa-miR-302a-3p
7539	hsa-miR-372-3p
7539	hsa-miR-520f-3p
169834	hsa-miR-17-3p
1318	hsa-miR-302a-3p
1318	hsa-miR-374a-5p
114987	hsa-miR-30b-5p
114987	hsa-miR-374a-5p
114987	hsa-miR-27a-3p
257169	hsa-miR-30e-3p
257169	hsa-miR-374a-5p
257169	hsa-miR-139-5p
257169	hsa-miR-23b-3p
210	hsa-miR-520c-3p
210	hsa-miR-374a-5p
54107	hsa-miR-155-5p
81932	hsa-miR-376a-5p
81932	hsa-miR-374a-5p
113220	hsa-miR-374a-5p
80709	hsa-miR-376a-5p
80709	hsa-let-7d-5p
80709	hsa-miR-27a-3p
203197	hsa-miR-374a-5p
9550	hsa-miR-155-5p
9966	hsa-miR-30e-3p
9966	hsa-miR-138-5p
9966	hsa-miR-139-5p
944	hsa-miR-27a-3p
944	hsa-miR-137
7099	hsa-miR-138-5p
7099	hsa-miR-27a-3p
7099	hsa-miR-497-5p
26147	hsa-miR-193b-3p
26147	hsa-miR-21-5p
26147	hsa-miR-137
7185	hsa-miR-30e-3p
7185	hsa-miR-137
7185	hsa-miR-139-5p
7185	hsa-miR-23b-3p
51552	hsa-miR-137
2934	hsa-miR-23b-3p
26468	hsa-let-7d-5p
26468	hsa-miR-374a-5p
26468	hsa-miR-27a-3p
254956	hsa-miR-17-3p
5742	hsa-miR-199a-5p
5742	hsa-miR-137
26219	hsa-miR-376a-5p
26219	hsa-miR-27a-3p
81368	hsa-miR-374a-5p
26729	hsa-miR-27a-3p
26729	hsa-miR-137
26746	hsa-miR-137
26738	hsa-miR-27a-3p
26738	hsa-miR-137
26732	hsa-miR-137
26734	hsa-miR-27a-3p
5082	hsa-miR-302a-3p
54542	hsa-miR-193b-3p
10773	hsa-miR-520c-3p
57684	hsa-miR-374a-5p
286204	hsa-miR-27a-3p
9355	hsa-miR-193b-3p
9355	hsa-miR-302a-3p
9355	hsa-miR-520f-3p
9355	hsa-miR-27a-3p
10783	hsa-miR-376a-5p
10783	hsa-miR-137
10783	hsa-miR-23b-3p
169611	hsa-miR-30a-3p
169611	hsa-miR-199a-5p
3309	hsa-miR-520c-3p
10244	hsa-miR-23b-3p
4010	hsa-miR-374a-5p
4010	hsa-miR-23b-3p
23452	hsa-miR-155-5p
23452	hsa-miR-374a-5p
90678	hsa-miR-23b-3p
29988	hsa-miR-374a-5p
6136	hsa-miR-10b-5p
6136	hsa-miR-520f-3p
7633	hsa-miR-374a-5p
10044	hsa-miR-27a-3p
27433	hsa-miR-374a-5p
27433	hsa-miR-23b-3p
286207	hsa-miR-376a-5p
286207	hsa-miR-27a-3p
138428	hsa-miR-374a-5p
158248	hsa-miR-374a-5p
2022	hsa-let-7f-5p
2022	hsa-miR-23b-3p
203	hsa-miR-520f-3p
399665	hsa-miR-374a-5p
8818	hsa-miR-22-3p
8818	hsa-miR-374a-5p
79095	hsa-miR-376a-5p
79095	hsa-miR-374a-5p
114789	hsa-miR-374a-5p
3934	hsa-miR-129-5p
3934	hsa-miR-182-3p
3934	hsa-miR-138-5p
3934	hsa-miR-374a-5p
3934	hsa-miR-27a-3p
375757	hsa-miR-520f-3p
51148	hsa-miR-374a-5p
10999	hsa-miR-374a-5p
4957	hsa-miR-374a-5p
6418	hsa-miR-199a-5p
56904	hsa-miR-10a-5p
56904	hsa-miR-374a-5p
56904	hsa-miR-27a-3p
57171	hsa-miR-10a-5p
57171	hsa-miR-23b-3p
5524	hsa-miR-30b-5p
5524	hsa-miR-23b-3p
140459	hsa-miR-23b-3p
51450	hsa-miR-455-5p
51759	hsa-miR-520f-3p
27348	hsa-miR-376a-5p
445	hsa-miR-374a-5p
59335	hsa-miR-27a-3p
59335	hsa-miR-497-5p
347148	hsa-miR-23b-3p
83543	hsa-miR-30a-3p
83543	hsa-miR-30d-5p
10585	hsa-miR-23b-3p
56751	hsa-miR-30e-3p
56751	hsa-miR-139-5p
9329	hsa-miR-372-3p
8328	hsa-miR-137
1056	hsa-miR-23b-3p
29989	hsa-miR-27a-3p
29989	hsa-miR-137
28	hsa-miR-27a-3p
6130	hsa-miR-10a-5p
6130	hsa-miR-10b-5p
6130	hsa-miR-182-3p
6835	hsa-miR-27a-3p
169436	hsa-miR-27a-3p
11182	hsa-miR-30e-3p
11182	hsa-miR-139-5p
11182	hsa-miR-497-5p
389827	hsa-miR-30a-3p
1621	hsa-miR-137
2219	hsa-miR-497-5p
10439	hsa-miR-30b-5p
10439	hsa-miR-374a-5p
10439	hsa-miR-27a-3p
10439	hsa-miR-139-5p
138162	hsa-miR-23b-3p
5047	hsa-miR-27a-3p
5047	hsa-miR-137
5047	hsa-miR-455-5p
3933	hsa-miR-27a-3p
3933	hsa-miR-137
402381	hsa-miR-32-5p
157922	hsa-miR-376a-5p
10807	hsa-miR-23b-3p
64170	hsa-miR-30e-3p
64170	hsa-miR-374a-5p
64170	hsa-miR-139-5p
728489	hsa-miR-374a-5p
6621	hsa-miR-10a-5p
6621	hsa-miR-10b-5p
4851	hsa-miR-27a-3p
10555	hsa-miR-497-5p
138307	hsa-miR-17-3p
138307	hsa-miR-27a-3p
138311	hsa-miR-155-5p
138311	hsa-miR-23b-3p
84960	hsa-miR-374a-5p
84960	hsa-miR-23b-3p
414332	hsa-miR-155-5p
414332	hsa-miR-497-5p
733	hsa-miR-374a-5p
158056	hsa-miR-374a-5p
54461	hsa-miR-129-5p
29085	hsa-miR-10a-5p
29085	hsa-miR-10b-5p
7186	hsa-miR-27a-3p
5730	hsa-miR-155-5p
5730	hsa-miR-27a-3p
9022	hsa-miR-98-5p
9022	hsa-miR-374a-5p
9022	hsa-miR-455-5p
9022	hsa-miR-139-5p
9022	hsa-miR-497-5p
9022	hsa-miR-23b-3p
20	hsa-miR-17-3p
20	hsa-miR-27a-3p
2529	hsa-miR-23b-3p
56654	hsa-miR-199a-5p
91373	hsa-miR-374a-5p
401563	hsa-miR-374a-5p
27158	hsa-miR-23b-3p
2902	hsa-miR-374a-5p
2902	hsa-miR-497-5p
29952	hsa-miR-17-3p
29952	hsa-miR-497-5p
?441476	hsa-miR-497-5p
?441476	hsa-miR-23b-3p
54863	hsa-miR-27a-3p
441478	hsa-miR-374a-5p
377841	hsa-miR-374a-5p
377841	hsa-miR-27a-3p
377841	hsa-miR-23b-3p
100132403	hsa-miR-23b-3p
94056	hsa-miR-374a-5p
3188	hsa-miR-374a-5p
3188	hsa-miR-497-5p
3188	hsa-miR-23b-3p
395	hsa-miR-155-5p
395	hsa-miR-17-3p
395	hsa-miR-497-5p
4281	hsa-miR-520c-3p
25975	hsa-miR-27a-3p
25975	hsa-miR-23b-3p
6907	hsa-miR-374a-5p
9758	hsa-miR-21-5p
10742	hsa-miR-374a-5p
10742	hsa-miR-23b-3p
1756	hsa-miR-34c-5p
1756	hsa-miR-193b-3p
1756	hsa-miR-376a-5p
1756	hsa-miR-30b-5p
1756	hsa-miR-137
80258	hsa-miR-374a-5p
23229	hsa-miR-27a-3p
340527	hsa-miR-137
1896	hsa-miR-27a-3p
169966	hsa-miR-376a-5p
27328	hsa-miR-497-5p
27328	hsa-miR-23b-3p
57526	hsa-miR-27a-3p
57526	hsa-miR-497-5p
57526	hsa-miR-23b-3p
1730	hsa-miR-302a-3p
1730	hsa-miR-520f-3p
1730	hsa-miR-23b-3p
55086	hsa-miR-10a-5p
55086	hsa-miR-10b-5p
26280	hsa-miR-27a-3p
142684	hsa-miR-497-5p
7224	hsa-let-7d-5p
7224	hsa-miR-30b-5p
10178	hsa-miR-376a-5p
10495	hsa-miR-30a-3p
10495	hsa-miR-302a-3p
10495	hsa-miR-520f-3p
10495	hsa-miR-374a-5p
2273	hsa-miR-23b-3p
2334	hsa-miR-376a-5p
2334	hsa-let-7d-5p
2334	hsa-miR-30b-5p
83692	hsa-let-7d-5p
83692	hsa-miR-23b-3p
8908	hsa-miR-374a-5p
8908	hsa-miR-23b-3p
4267	hsa-miR-30a-3p
4267	hsa-miR-30b-5p
416	hsa-miR-27a-3p
5613	hsa-miR-199a-5p
57502	hsa-miR-17-3p
57502	hsa-miR-27a-3p
3730	hsa-miR-374a-5p
3730	hsa-miR-27a-3p
357	hsa-miR-374a-5p
357	hsa-miR-137
4935	hsa-miR-374a-5p
2824	hsa-miR-17-3p
2824	hsa-miR-32-5p
8544	hsa-miR-10a-5p
8544	hsa-miR-23b-3p
59272	hsa-miR-374a-5p
56474	hsa-miR-374a-5p
8905	hsa-miR-129-5p
8905	hsa-miR-10b-5p
8905	hsa-miR-520f-3p
8905	hsa-miR-199a-5p
8905	hsa-miR-941
9185	hsa-miR-374a-5p
9185	hsa-miR-27a-3p
4810	hsa-miR-27a-3p
4810	hsa-miR-137
4810	hsa-miR-23b-3p
10389	hsa-miR-30e-3p
10389	hsa-miR-21-5p
5475	hsa-miR-374a-5p
5475	hsa-miR-27a-3p
6792	hsa-miR-27a-3p
10149	hsa-miR-137
256714	hsa-miR-100-5p
256714	hsa-miR-30a-3p
6197	hsa-miR-199a-5p
23676	hsa-miR-23b-3p
5251	hsa-miR-138-5p
23597	hsa-miR-23b-3p
5422	hsa-miR-21-5p
5165	hsa-miR-374a-5p
652913	hsa-miR-137
94122	hsa-miR-374a-5p
94122	hsa-miR-23b-3p
8406	hsa-let-7f-5p
8406	hsa-miR-302a-3p
8406	hsa-miR-137
8406	hsa-miR-23b-3p
5009	hsa-miR-30a-3p
5009	hsa-miR-30d-5p
159013	hsa-miR-374a-5p
8573	hsa-miR-374a-5p
8239	hsa-miR-199a-5p
4129	hsa-miR-17-3p
4129	hsa-miR-374a-5p
4129	hsa-miR-27a-3p
4129	hsa-miR-23b-3p
4128	hsa-miR-30a-3p
4128	hsa-miR-30d-5p
7403	hsa-miR-17-3p
84679	hsa-miR-199a-5p
84679	hsa-miR-374a-5p
9767	hsa-miR-193b-3p
9767	hsa-let-7d-5p
9767	hsa-miR-374a-5p
9767	hsa-miR-23b-3p
7317	hsa-miR-10a-5p
7317	hsa-miR-10b-5p
7317	hsa-miR-30b-5p
7635	hsa-miR-376a-5p
7569	hsa-miR-520f-3p
6853	hsa-miR-27a-3p
6853	hsa-miR-137
6853	hsa-miR-23b-3p
392465	hsa-miR-374a-5p
392465	hsa-miR-27a-3p
79917	hsa-miR-374a-5p
79917	hsa-miR-27a-3p
79917	hsa-miR-23b-3p
10084	hsa-miR-23b-3p
1184	hsa-miR-374a-5p
9500	hsa-miR-10a-5p
9500	hsa-miR-10b-5p
9500	hsa-miR-23b-3p
54328	hsa-miR-27a-3p
23096	hsa-miR-199a-5p
23096	hsa-miR-374a-5p
23096	hsa-miR-23b-3p
23133	hsa-miR-374a-5p
23133	hsa-miR-32-5p
23133	hsa-miR-139-5p
65267	hsa-miR-27a-3p
54954	hsa-miR-374a-5p
54954	hsa-miR-27a-3p
90736	hsa-miR-23b-3p
212	hsa-miR-27a-3p
474343	hsa-miR-374a-5p
474343	hsa-miR-23b-3p
158584	hsa-miR-155-5p
158584	hsa-miR-374a-5p
158584	hsa-miR-27a-3p
7789	hsa-miR-139-5p
9843	hsa-miR-148b-3p
367	hsa-miR-520c-3p
367	hsa-miR-27a-3p
367	hsa-miR-122-5p
4983	hsa-miR-122-5p
9754	hsa-miR-27a-3p
24137	hsa-miR-21-5p
24137	hsa-miR-137
56159	hsa-miR-27a-3p
56159	hsa-miR-139-5p
6872	hsa-miR-376a-5p
4841	hsa-miR-10a-5p
55869	hsa-miR-23b-3p
5303	hsa-miR-23b-3p
54821	hsa-miR-193b-3p
54821	hsa-miR-21-5p
54821	hsa-miR-137
5255	hsa-miR-27a-3p
53344	hsa-miR-100-5p
53344	hsa-miR-199a-5p
53344	hsa-miR-27a-3p
6567	hsa-miR-137
340533	hsa-miR-376a-5p
340533	hsa-miR-374a-5p
340533	hsa-miR-27a-3p
340533	hsa-miR-142-5p
340533	hsa-miR-497-5p
158866	hsa-miR-193b-3p
158866	hsa-miR-30e-3p
158866	hsa-miR-139-5p
546	hsa-miR-520f-3p
538	hsa-miR-100-5p
538	hsa-miR-374a-5p
538	hsa-miR-27a-3p
6451	hsa-miR-210-3p
6451	hsa-miR-129-5p
6451	hsa-miR-27a-3p
254065	hsa-miR-27a-3p
139324	hsa-miR-138-5p
139324	hsa-miR-27a-3p
139324	hsa-miR-497-5p
27330	hsa-miR-27a-3p
79983	hsa-miR-374a-5p
79983	hsa-miR-27a-3p
139322	hsa-miR-374a-5p
56062	hsa-miR-23b-3p
286499	hsa-miR-155-5p
286499	hsa-miR-31-5p
286499	hsa-miR-372-3p
286499	hsa-miR-374a-5p
286499	hsa-miR-27a-3p
286499	hsa-miR-137
79979	hsa-miR-374a-5p
79979	hsa-miR-23b-3p
54457	hsa-miR-27a-3p
2491	hsa-miR-449b-5p
2491	hsa-miR-520c-3p
2491	hsa-miR-21-5p
2491	hsa-miR-137
56001	hsa-miR-374a-5p
56001	hsa-miR-27a-3p
139231	hsa-miR-374a-5p
56157	hsa-miR-497-5p
203447	hsa-miR-21-5p
203447	hsa-miR-137
9075	hsa-miR-138-5p
9075	hsa-miR-137
54830	hsa-miR-374a-5p
54830	hsa-miR-137
1288	hsa-miR-96-5p
1288	hsa-miR-183-5p
1288	hsa-miR-30a-3p
1288	hsa-miR-30d-5p
1288	hsa-miR-374a-5p
1288	hsa-miR-137
1288	hsa-miR-23b-3p
1287	hsa-miR-30a-3p
1287	hsa-miR-374a-5p
1287	hsa-miR-137
1287	hsa-miR-23b-3p
11043	hsa-miR-374a-5p
11043	hsa-miR-23b-3p
115201	hsa-miR-23b-3p
2182	hsa-let-7f-5p
2182	hsa-miR-199a-5p
84187	hsa-miR-199a-5p
84187	hsa-miR-374a-5p
9949	hsa-miR-374a-5p
827	hsa-miR-376a-5p
827	hsa-miR-27a-3p
154796	hsa-miR-23b-3p
3358	hsa-miR-17-3p
3358	hsa-miR-137
3358	hsa-miR-497-5p
5358	hsa-let-7f-5p
5358	hsa-miR-10a-5p
5358	hsa-miR-10b-5p
5358	hsa-miR-23b-3p
54521	hsa-miR-23b-3p
57481	hsa-miR-27a-3p
139818	hsa-miR-30b-5p
23157	hsa-miR-137
8450	hsa-miR-199a-5p
255313	hsa-miR-137
57187	hsa-miR-100-5p
57187	hsa-miR-30e-3p
57187	hsa-miR-139-5p
4952	hsa-miR-520f-3p
4952	hsa-let-7d-5p
2000	hsa-let-7d-5p
2000	hsa-miR-374a-5p
3547	hsa-miR-374a-5p
3547	hsa-miR-23b-3p
90161	hsa-miR-10a-5p
90161	hsa-miR-374a-5p
51765	hsa-miR-129-5p
51765	hsa-miR-374a-5p
51765	hsa-miR-23b-3p
55796	hsa-miR-100-5p
55796	hsa-miR-374a-5p
2719	hsa-miR-30a-3p
2719	hsa-miR-376a-5p
2719	hsa-miR-374a-5p
2239	hsa-miR-137
84295	hsa-miR-302a-3p
84295	hsa-miR-520f-3p
84295	hsa-miR-21-5p
84295	hsa-miR-199a-5p
159091	hsa-miR-23b-3p
9459	hsa-miR-27a-3p
9459	hsa-miR-137
139378	hsa-miR-27a-3p
2258	hsa-miR-100-5p
2258	hsa-let-7d-5p
2258	hsa-miR-23b-3p
4168	hsa-miR-27a-3p
4534	hsa-miR-100-5p
4534	hsa-miR-374a-5p
10046	hsa-miR-21-5p
79057	hsa-miR-137
139135	hsa-miR-27a-3p
6535	hsa-miR-137
492	hsa-miR-376a-5p
492	hsa-miR-27a-3p
492	hsa-miR-497-5p
2652	hsa-miR-374a-5p
4354	hsa-miR-137
3054	hsa-let-7d-5p
3054	hsa-miR-137
55217	hsa-miR-374a-5p
55217	hsa-miR-137
1193	hsa-miR-100-5p
1193	hsa-miR-137
8225	hsa-miR-374a-5p
6473	hsa-miR-182-3p
6473	hsa-miR-137
1438	hsa-miR-27a-3p
64109	hsa-miR-137
3563	hsa-miR-27a-3p
293	hsa-miR-30a-3p
8623	hsa-miR-374a-5p
64597	hsa-miR-30e-3p
64597	hsa-miR-139-5p
438	hsa-miR-30e-3p
438	hsa-miR-139-5p
8227	hsa-miR-100-5p
8227	hsa-miR-10a-5p
8227	hsa-miR-10b-5p
9189	hsa-miR-302a-3p
9189	hsa-miR-520f-3p
7499	hsa-miR-374a-5p
7499	hsa-miR-27a-3p
7499	hsa-miR-139-5p
7499	hsa-miR-497-5p
7499	hsa-miR-23b-3p
414	hsa-miR-374a-5p
415	hsa-miR-302a-3p
415	hsa-miR-520f-3p
415	hsa-miR-138-5p
415	hsa-miR-23b-3p
25878	hsa-miR-27a-3p
51481	hsa-miR-520c-3p
51481	hsa-miR-374a-5p
8226	hsa-let-7d-5p
8226	hsa-miR-23b-3p
26609	hsa-miR-374a-5p
8228	hsa-miR-199a-5p
8228	hsa-miR-374a-5p
51480	hsa-miR-374a-5p
100288814	hsa-miR-23b-3p
1183	hsa-miR-374a-5p
265	hsa-miR-193b-3p
265	hsa-miR-27a-3p
10943	hsa-miR-23b-3p
51311	hsa-miR-137
51284	hsa-miR-17-3p
51284	hsa-miR-27a-3p
7114	hsa-miR-9-3p
9367	hsa-miR-374a-5p
9367	hsa-miR-23b-3p
170082	hsa-miR-155-5p
170082	hsa-miR-374a-5p
54960	hsa-miR-374a-5p
54960	hsa-miR-23b-3p
158747	hsa-miR-100-5p
158747	hsa-let-7d-5p
2187	hsa-miR-137
2187	hsa-miR-23b-3p
140462	hsa-miR-137
140462	hsa-miR-23b-3p
140456	hsa-miR-27a-3p
140456	hsa-miR-137
5277	hsa-miR-193b-3p
5277	hsa-miR-30b-5p
5277	hsa-miR-23b-3p
2277	hsa-miR-30d-5p
660	hsa-miR-27a-3p
660	hsa-miR-137
57393	hsa-miR-374a-5p
11238	hsa-miR-520f-3p
11238	hsa-let-7d-5p
11238	hsa-miR-30b-5p
11238	hsa-miR-374a-5p
2925	hsa-miR-155-5p
2925	hsa-miR-21-5p
2925	hsa-miR-199a-5p
2925	hsa-miR-374a-5p
795	hsa-miR-497-5p
5931	hsa-miR-23b-3p
6322	hsa-miR-10a-5p
6322	hsa-miR-10b-5p
6322	hsa-miR-376a-5p
6322	hsa-miR-23b-3p
256643	hsa-let-7d-5p
1964	hsa-miR-21-5p
257240	hsa-miR-139-5p
404281	hsa-miR-30a-3p
6611	hsa-miR-199a-5p
158506	hsa-miR-27a-3p
168400	hsa-miR-193b-3p
168400	hsa-miR-27a-3p
168400	hsa-miR-497-5p
10549	hsa-miR-10b-5p
80311	hsa-miR-193b-3p
1968	hsa-miR-27b-3p
7543	hsa-miR-23b-3p
170302	hsa-miR-376a-5p
170302	hsa-miR-374a-5p
170302	hsa-miR-27a-3p
286514	hsa-miR-376a-5p
286514	hsa-miR-27a-3p
286514	hsa-miR-497-5p
158809	hsa-miR-497-5p
347442	hsa-miR-23b-3p
4113	hsa-miR-23b-3p
4115	hsa-miR-27a-3p
4114	hsa-miR-376a-5p
4114	hsa-miR-27a-3p
190	hsa-miR-137
80231	hsa-miR-30e-3p
2710	hsa-miR-23b-3p
257397	hsa-miR-100-5p
257397	hsa-miR-139-5p
53940	hsa-miR-30b-5p
53940	hsa-miR-32-5p
83604	hsa-miR-520f-3p
83604	hsa-miR-27a-3p
83604	hsa-miR-23b-3p
442444	hsa-miR-137
7504	hsa-miR-17-3p
7504	hsa-miR-137
1536	hsa-miR-193b-3p
1536	hsa-miR-376a-5p
1536	hsa-miR-27a-3p
6990	hsa-miR-302a-3p
6990	hsa-miR-374a-5p
6990	hsa-miR-137
25763	hsa-miR-374a-5p
25763	hsa-miR-139-5p
9282	hsa-miR-100-5p
27197	hsa-miR-376a-5p
4693	hsa-miR-372-3p
4693	hsa-miR-520c-3p
79742	hsa-miR-374a-5p
79742	hsa-miR-27a-3p
79742	hsa-miR-139-5p
6102	hsa-miR-21-5p
54539	hsa-miR-10a-5p
54539	hsa-miR-10b-5p
9104	hsa-miR-23b-3p
7076	hsa-miR-10a-5p
7076	hsa-miR-10b-5p
2002	hsa-miR-27a-3p
2002	hsa-miR-23b-3p
8409	hsa-miR-10b-5p
57232	hsa-miR-199a-5p
57232	hsa-miR-374a-5p
57232	hsa-miR-23b-3p
389852	hsa-miR-374a-5p
389852	hsa-miR-139-5p
6758	hsa-miR-27a-3p
6756	hsa-miR-17-3p
6756	hsa-miR-27a-3p
10214	hsa-miR-27a-3p
10214	hsa-miR-23b-3p
24140	hsa-miR-10b-5p
548313	hsa-miR-374a-5p
548313	hsa-miR-137
92745	hsa-miR-32-5p
64840	hsa-miR-23b-3p
7454	hsa-miR-376a-5p
6839	hsa-miR-98-5p
6839	hsa-miR-10a-5p
6839	hsa-miR-10b-5p
6839	hsa-miR-21-5p
10245	hsa-miR-10a-5p
10245	hsa-miR-10b-5p
10245	hsa-miR-374a-5p
10245	hsa-miR-27a-3p
10245	hsa-miR-23b-3p
2623	hsa-miR-27a-3p
2623	hsa-miR-497-5p
7355	hsa-miR-199a-5p
7355	hsa-miR-374a-5p
90060	hsa-miR-374a-5p
90060	hsa-miR-23b-3p
11152	hsa-miR-23b-3p
89801	hsa-miR-155-5p
89801	hsa-miR-27a-3p
89801	hsa-miR-23b-3p
28952	hsa-miR-374a-5p
50943	hsa-miR-137
5355	hsa-miR-30a-3p
4007	hsa-miR-374a-5p
2579	hsa-miR-374a-5p
2579	hsa-miR-23b-3p
645061	hsa-miR-155-5p
2543	hsa-miR-27a-3p
9506	hsa-miR-374a-5p
373504	hsa-miR-155-5p
8852	hsa-miR-27a-3p
9210	hsa-miR-374a-5p
170685	hsa-miR-30b-5p
170685	hsa-miR-27a-3p
55190	hsa-miR-193b-3p
55190	hsa-miR-372-3p
55190	hsa-miR-27a-3p
81557	hsa-miR-23b-3p
724108	hsa-miR-520f-3p
724108	hsa-miR-27a-3p
724108	hsa-miR-23b-3p
724089	hsa-miR-27a-3p
653067	hsa-miR-30e-3p
653067	hsa-miR-374a-5p
653067	hsa-miR-139-5p
280658	hsa-miR-27a-3p
280658	hsa-miR-497-5p
280658	hsa-miR-23b-3p
6757	hsa-miR-27a-3p
727866	hsa-miR-23b-3p
170626	hsa-miR-137
64061	hsa-miR-30b-5p
64061	hsa-miR-374a-5p
64061	hsa-miR-497-5p
8243	hsa-miR-137
158787	hsa-miR-374a-5p
158787	hsa-miR-497-5p
158787	hsa-miR-23b-3p
3028	hsa-miR-10a-5p
3028	hsa-miR-10b-5p
3028	hsa-miR-23b-3p
90121	hsa-miR-374a-5p
10916	hsa-miR-520f-3p
10916	hsa-miR-520c-3p
10916	hsa-miR-23b-3p
7216	hsa-miR-10a-5p
7216	hsa-miR-10b-5p
7216	hsa-miR-27a-3p
5207	hsa-miR-374a-5p
5207	hsa-miR-137
27301	hsa-miR-10a-5p
27301	hsa-miR-10b-5p
27301	hsa-miR-374a-5p
389860	hsa-miR-27a-3p
203569	hsa-miR-23b-3p
90737	hsa-miR-374a-5p
158880	hsa-miR-374a-5p
28986	hsa-miR-302a-3p
28986	hsa-miR-520f-3p
28986	hsa-miR-374a-5p
11279	hsa-miR-374a-5p
11279	hsa-miR-137
29978	hsa-miR-10a-5p
169981	hsa-miR-374a-5p
169981	hsa-miR-27a-3p
54466	hsa-miR-27a-3p
139886	hsa-miR-27a-3p
142689	hsa-miR-497-5p
4478	hsa-let-7a-5p
4478	hsa-let-7f-5p
4478	hsa-miR-27a-3p
4478	hsa-miR-137
4478	hsa-miR-23b-3p
11326	hsa-miR-30e-3p
11326	hsa-miR-139-5p
64219	hsa-miR-27a-3p
27112	hsa-miR-374a-5p
139562	hsa-miR-27a-3p
5030	hsa-miR-137
407	hsa-miR-497-5p
407	hsa-miR-23b-3p
1741	hsa-miR-374a-5p
1741	hsa-miR-27a-3p
54857	hsa-miR-137
54857	hsa-miR-139-5p
54857	hsa-miR-23b-3p
6544	hsa-miR-374a-5p
6544	hsa-miR-27a-3p
158830	hsa-miR-374a-5p
4303	hsa-miR-23b-3p
9203	hsa-let-7d-5p
9203	hsa-miR-374a-5p
9203	hsa-miR-23b-3p
2833	hsa-miR-137
2833	hsa-miR-122-5p
340526	hsa-miR-374a-5p
4435	hsa-miR-155-5p
4435	hsa-miR-374a-5p
4435	hsa-miR-23b-3p
6191	hsa-miR-10a-5p
6191	hsa-miR-10b-5p
63947	hsa-miR-122-5p
63947	hsa-miR-23b-3p
728656	hsa-miR-23b-3p
645974	hsa-miR-374a-5p
4674	hsa-miR-137
1046	hsa-miR-374a-5p
139596	hsa-miR-27a-3p
139599	hsa-let-7d-5p
139599	hsa-miR-30b-5p
139599	hsa-miR-27a-3p
