gene id	miRNA 
121512	hsa-miR-136-5p
10628	hsa-miR-136-5p
54877	hsa-miR-136-5p
4717	hsa-miR-136-5p
7009	hsa-miR-136-5p
6672	hsa-miR-136-5p
659	hsa-miR-136-5p
10221	hsa-miR-136-5p
81539	hsa-miR-136-5p
10087	hsa-miR-136-5p
26994	hsa-miR-136-5p
51496	hsa-miR-136-5p
5573	hsa-miR-136-5p
10773	hsa-miR-136-5p
80824	hsa-miR-136-5p
55686	hsa-miR-136-5p
767558	hsa-miR-136-5p
1398	hsa-miR-136-5p
7337	hsa-miR-136-5p
1105	hsa-miR-136-5p
10150	hsa-miR-136-5p
134553	hsa-miR-136-5p
80315	hsa-miR-136-5p
6397	hsa-miR-136-5p
9908	hsa-miR-136-5p
26959	hsa-miR-136-5p
9528	hsa-miR-370-3p
7090	hsa-miR-370-3p
9255	hsa-miR-370-3p
29101	hsa-miR-370-3p
5869	hsa-miR-370-3p
8703	hsa-miR-379-5p
2074	hsa-miR-379-5p
7009	hsa-miR-379-5p
8799	hsa-miR-379-5p
549	hsa-miR-379-5p
6470	hsa-miR-379-5p
9406	hsa-miR-379-5p
29803	hsa-miR-379-5p
10336	hsa-miR-379-5p
52	hsa-miR-379-5p
27069	hsa-miR-411-5p
375	hsa-miR-411-5p
7153	hsa-miR-411-5p
339745	hsa-miR-411-5p
84191	hsa-miR-411-5p
79959	hsa-miR-411-5p
549	hsa-miR-411-5p
255252	hsa-miR-411-5p
6470	hsa-miR-411-5p
23204	hsa-miR-411-5p
9367	hsa-miR-411-5p
22796	hsa-miR-411-5p
9604	hsa-miR-411-5p
5504	hsa-miR-299-3p
6535	hsa-miR-299-3p
54800	hsa-miR-299-3p
373156	hsa-miR-299-3p
291	hsa-miR-299-3p
22838	hsa-miR-299-3p
2059	hsa-miR-299-3p
10771	hsa-miR-299-3p
56910	hsa-miR-380-5p
23295	hsa-miR-323a-3p
9445	hsa-miR-758-3p
4708	hsa-miR-758-3p
5037	hsa-miR-758-3p
64422	hsa-miR-758-3p
55967	hsa-miR-758-3p
57827	hsa-miR-758-3p
139341	hsa-miR-758-3p
1633	hsa-miR-758-3p
8028	hsa-miR-758-3p
144348	hsa-miR-758-3p
29920	hsa-miR-758-3p
56910	hsa-miR-758-3p
10197	hsa-miR-329-3p
10010	hsa-miR-329-3p
1955	hsa-miR-329-3p
84191	hsa-miR-329-3p
7009	hsa-miR-329-3p
23607	hsa-miR-329-3p
90355	hsa-miR-329-3p
7323	hsa-miR-329-3p
226	hsa-miR-329-3p
223082	hsa-miR-329-3p
23185	hsa-miR-329-3p
25921	hsa-miR-329-3p
29116	hsa-miR-494-3p
10238	hsa-miR-494-3p
54726	hsa-miR-494-3p
2651	hsa-miR-494-3p
55041	hsa-miR-494-3p
23369	hsa-miR-494-3p
54870	hsa-miR-494-3p
113263	hsa-miR-494-3p
254065	hsa-miR-494-3p
29766	hsa-miR-494-3p
1387	hsa-miR-494-3p
79443	hsa-miR-494-3p
2033	hsa-miR-494-3p
84191	hsa-miR-494-3p
168850	hsa-miR-494-3p
195828	hsa-miR-494-3p
10087	hsa-miR-494-3p
5581	hsa-miR-494-3p
58478	hsa-miR-494-3p
160760	hsa-miR-494-3p
149371	hsa-miR-494-3p
80335	hsa-miR-494-3p
729830	hsa-miR-494-3p
5869	hsa-miR-494-3p
9329	hsa-miR-494-3p
6856	hsa-miR-494-3p
132660	hsa-miR-494-3p
64083	hsa-miR-494-3p
55074	hsa-miR-494-3p
158358	hsa-miR-494-3p
127933	hsa-miR-494-3p
26122	hsa-miR-494-3p
595	hsa-miR-494-3p
904	hsa-miR-494-3p
7182	hsa-miR-494-3p
26959	hsa-miR-494-3p
27069	hsa-miR-543
54812	hsa-miR-543
92935	hsa-miR-543
55827	hsa-miR-543
2332	hsa-miR-543
6814	hsa-miR-543
26092	hsa-miR-543
1955	hsa-miR-543
8976	hsa-miR-543
64225	hsa-miR-543
168850	hsa-miR-543
1974	hsa-miR-543
760	hsa-miR-543
7905	hsa-miR-543
605	hsa-miR-543
60491	hsa-miR-543
64801	hsa-miR-543
23054	hsa-miR-543
26225	hsa-miR-543
399665	hsa-miR-543
2035	hsa-miR-543
6249	hsa-miR-543
10787	hsa-miR-543
149420	hsa-miR-543
23204	hsa-miR-543
79893	hsa-miR-543
23185	hsa-miR-543
1389	hsa-miR-543
55074	hsa-miR-543
55435	hsa-miR-543
7422	hsa-miR-543
50848	hsa-miR-543
1027	hsa-miR-543
132864	hsa-miR-543
10197	hsa-miR-495-3p
6009	hsa-miR-495-3p
9528	hsa-miR-495-3p
23239	hsa-miR-495-3p
10140	hsa-miR-495-3p
54726	hsa-miR-495-3p
688	hsa-miR-495-3p
114785	hsa-miR-495-3p
8161	hsa-miR-495-3p
5515	hsa-miR-495-3p
8774	hsa-miR-495-3p
92935	hsa-miR-495-3p
55827	hsa-miR-495-3p
10564	hsa-miR-495-3p
55144	hsa-miR-495-3p
27297	hsa-miR-495-3p
26269	hsa-miR-495-3p
8804	hsa-miR-495-3p
8535	hsa-miR-495-3p
905	hsa-miR-495-3p
6385	hsa-miR-495-3p
147339	hsa-miR-495-3p
6667	hsa-miR-495-3p
157769	hsa-miR-495-3p
84191	hsa-miR-495-3p
64225	hsa-miR-495-3p
1350	hsa-miR-495-3p
57693	hsa-miR-495-3p
26292	hsa-miR-495-3p
171017	hsa-miR-495-3p
518	hsa-miR-495-3p
7417	hsa-miR-495-3p
1974	hsa-miR-495-3p
55312	hsa-miR-495-3p
81539	hsa-miR-495-3p
835	hsa-miR-495-3p
80012	hsa-miR-495-3p
11176	hsa-miR-495-3p
92703	hsa-miR-495-3p
3185	hsa-miR-495-3p
55585	hsa-miR-495-3p
528	hsa-miR-495-3p
1633	hsa-miR-495-3p
6319	hsa-miR-495-3p
84661	hsa-miR-495-3p
51759	hsa-miR-495-3p
23408	hsa-miR-495-3p
137695	hsa-miR-495-3p
56990	hsa-miR-495-3p
29803	hsa-miR-495-3p
23558	hsa-miR-495-3p
51631	hsa-miR-495-3p
9337	hsa-miR-495-3p
4946	hsa-miR-495-3p
5869	hsa-miR-495-3p
132660	hsa-miR-495-3p
51780	hsa-miR-495-3p
8028	hsa-miR-495-3p
5756	hsa-miR-495-3p
79666	hsa-miR-495-3p
9898	hsa-miR-495-3p
55326	hsa-miR-495-3p
10558	hsa-miR-495-3p
57826	hsa-miR-495-3p
7422	hsa-miR-495-3p
10552	hsa-miR-495-3p
51571	hsa-miR-495-3p
1657	hsa-miR-495-3p
10159	hsa-miR-495-3p
23446	hsa-miR-495-3p
829	hsa-miR-495-3p
6046	hsa-miR-495-3p
4591	hsa-miR-495-3p
159090	hsa-miR-495-3p
3344	hsa-miR-495-3p
80218	hsa-miR-376c-3p
57510	hsa-miR-376c-3p
10238	hsa-miR-376c-3p
55163	hsa-miR-376c-3p
10346	hsa-miR-376c-3p
2332	hsa-miR-376c-3p
2885	hsa-miR-376c-3p
905	hsa-miR-376c-3p
9728	hsa-miR-376c-3p
84191	hsa-miR-376c-3p
1040	hsa-miR-376c-3p
85476	hsa-miR-376c-3p
5230	hsa-miR-376c-3p
7436	hsa-miR-376c-3p
4067	hsa-miR-376c-3p
253430	hsa-miR-376c-3p
8089	hsa-miR-376c-3p
80012	hsa-miR-376c-3p
10773	hsa-miR-376c-3p
3185	hsa-miR-376c-3p
8879	hsa-miR-376c-3p
10935	hsa-miR-376c-3p
29979	hsa-miR-376c-3p
1633	hsa-miR-376c-3p
54556	hsa-miR-376c-3p
51164	hsa-miR-376c-3p
84669	hsa-miR-376c-3p
3313	hsa-miR-376c-3p
85403	hsa-miR-376c-3p
140775	hsa-miR-376c-3p
143098	hsa-miR-376c-3p
55605	hsa-miR-376c-3p
23067	hsa-miR-376c-3p
25912	hsa-miR-376c-3p
10424	hsa-miR-376c-3p
3708	hsa-miR-376c-3p
50813	hsa-miR-376c-3p
55207	hsa-miR-376c-3p
23484	hsa-miR-376c-3p
80218	hsa-miR-376a-3p
51341	hsa-miR-376a-3p
1182	hsa-miR-376a-3p
259230	hsa-miR-376a-3p
4850	hsa-miR-376a-3p
84612	hsa-miR-376a-3p
7009	hsa-miR-376a-3p
168850	hsa-miR-376a-3p
23607	hsa-miR-376a-3p
50717	hsa-miR-376a-3p
22908	hsa-miR-376a-3p
54556	hsa-miR-376a-3p
22889	hsa-miR-376a-3p
2729	hsa-miR-376a-3p
79602	hsa-miR-376a-3p
7764	hsa-miR-376a-3p
80218	hsa-miR-376b-3p
1182	hsa-miR-376b-3p
25939	hsa-miR-376b-3p
259230	hsa-miR-376b-3p
23369	hsa-miR-376b-3p
23451	hsa-miR-376b-3p
10346	hsa-miR-376b-3p
4850	hsa-miR-376b-3p
51768	hsa-miR-376b-3p
55870	hsa-miR-376b-3p
157769	hsa-miR-376b-3p
142891	hsa-miR-376b-3p
7009	hsa-miR-376b-3p
7436	hsa-miR-376b-3p
168850	hsa-miR-376b-3p
253430	hsa-miR-376b-3p
23607	hsa-miR-376b-3p
57650	hsa-miR-376b-3p
50717	hsa-miR-376b-3p
10935	hsa-miR-376b-3p
22908	hsa-miR-376b-3p
23244	hsa-miR-376b-3p
64327	hsa-miR-376b-3p
113251	hsa-miR-376b-3p
80854	hsa-miR-376b-3p
54014	hsa-miR-376b-3p
4205	hsa-miR-376b-3p
79602	hsa-miR-376b-3p
10771	hsa-miR-376b-3p
6643	hsa-miR-376b-3p
23165	hsa-miR-376b-3p
7764	hsa-miR-376b-3p
51439	hsa-miR-376b-3p
23225	hsa-miR-376b-3p
10424	hsa-miR-376b-3p
152006	hsa-miR-376b-3p
127933	hsa-miR-376b-3p
26122	hsa-miR-376b-3p
23484	hsa-miR-376b-3p
23190	hsa-miR-376b-3p
29116	hsa-miR-381-3p
145853	hsa-miR-381-3p
91408	hsa-miR-381-3p
10140	hsa-miR-381-3p
254887	hsa-miR-381-3p
55041	hsa-miR-381-3p
6535	hsa-miR-381-3p
23588	hsa-miR-381-3p
85415	hsa-miR-381-3p
55827	hsa-miR-381-3p
80318	hsa-miR-381-3p
84612	hsa-miR-381-3p
11282	hsa-miR-381-3p
91452	hsa-miR-381-3p
55905	hsa-miR-381-3p
523	hsa-miR-381-3p
4717	hsa-miR-381-3p
2597	hsa-miR-381-3p
1453	hsa-miR-381-3p
221545	hsa-miR-381-3p
8872	hsa-miR-381-3p
1974	hsa-miR-381-3p
291	hsa-miR-381-3p
153396	hsa-miR-381-3p
1337	hsa-miR-381-3p
6016	hsa-miR-381-3p
22838	hsa-miR-381-3p
2976	hsa-miR-381-3p
3336	hsa-miR-381-3p
81558	hsa-miR-381-3p
1050	hsa-miR-381-3p
133	hsa-miR-381-3p
22889	hsa-miR-381-3p
51701	hsa-miR-381-3p
23211	hsa-miR-381-3p
58528	hsa-miR-381-3p
79602	hsa-miR-381-3p
139231	hsa-miR-381-3p
23678	hsa-miR-381-3p
7422	hsa-miR-381-3p
440026	hsa-miR-381-3p
493856	hsa-miR-381-3p
52	hsa-miR-381-3p
84612	hsa-miR-487b-3p
29116	hsa-miR-539-5p
5906	hsa-miR-539-5p
830	hsa-miR-539-5p
55827	hsa-miR-539-5p
4850	hsa-miR-539-5p
84612	hsa-miR-539-5p
54877	hsa-miR-539-5p
84925	hsa-miR-539-5p
523	hsa-miR-539-5p
7436	hsa-miR-539-5p
22849	hsa-miR-539-5p
54469	hsa-miR-539-5p
291	hsa-miR-539-5p
50618	hsa-miR-539-5p
57179	hsa-miR-539-5p
54982	hsa-miR-539-5p
22908	hsa-miR-539-5p
10724	hsa-miR-539-5p
9693	hsa-miR-539-5p
730094	hsa-miR-539-5p
4205	hsa-miR-539-5p
154791	hsa-miR-539-5p
23067	hsa-miR-539-5p
51082	hsa-miR-539-5p
55207	hsa-miR-539-5p
509	hsa-miR-382-5p
254887	hsa-miR-382-5p
55163	hsa-miR-382-5p
88455	hsa-miR-382-5p
134266	hsa-miR-382-5p
340481	hsa-miR-382-5p
56674	hsa-miR-382-5p
51747	hsa-miR-382-5p
83699	hsa-miR-382-5p
147339	hsa-miR-382-5p
26234	hsa-miR-382-5p
4666	hsa-miR-382-5p
9324	hsa-miR-382-5p
50618	hsa-miR-382-5p
59084	hsa-miR-382-5p
10724	hsa-miR-382-5p
149371	hsa-miR-382-5p
4144	hsa-miR-382-5p
171586	hsa-miR-382-5p
5876	hsa-miR-382-5p
28973	hsa-miR-382-5p
2222	hsa-miR-382-5p
11162	hsa-miR-382-5p
359948	hsa-miR-382-5p
7422	hsa-miR-382-5p
22796	hsa-miR-382-5p
2926	hsa-miR-382-5p
51629	hsa-miR-382-5p
220213	hsa-miR-382-5p
10040	hsa-miR-382-5p
23163	hsa-miR-134-5p
4694	hsa-miR-134-5p
29777	hsa-miR-134-5p
84336	hsa-miR-134-5p
134266	hsa-miR-134-5p
54583	hsa-miR-134-5p
54799	hsa-miR-134-5p
9728	hsa-miR-134-5p
81579	hsa-miR-134-5p
2872	hsa-miR-134-5p
144363	hsa-miR-134-5p
8370	hsa-miR-134-5p
59084	hsa-miR-134-5p
57798	hsa-miR-134-5p
152815	hsa-miR-134-5p
54566	hsa-miR-134-5p
4144	hsa-miR-134-5p
682	hsa-miR-134-5p
54014	hsa-miR-134-5p
1389	hsa-miR-134-5p
56910	hsa-miR-134-5p
23360	hsa-miR-134-5p
7422	hsa-miR-134-5p
587	hsa-miR-485-5p
55041	hsa-miR-485-5p
83463	hsa-miR-485-5p
55500	hsa-miR-485-5p
4677	hsa-miR-485-5p
682	hsa-miR-485-5p
3065	hsa-miR-485-5p
23165	hsa-miR-485-5p
2635	hsa-miR-323b-5p
23163	hsa-miR-154-5p
527	hsa-miR-154-5p
9377	hsa-miR-154-5p
10659	hsa-miR-154-5p
121536	hsa-miR-154-5p
11216	hsa-miR-154-5p
22908	hsa-miR-154-5p
4204	hsa-miR-154-5p
51322	hsa-miR-154-5p
203547	hsa-miR-154-5p
5869	hsa-miR-154-5p
25912	hsa-miR-154-5p
10112	hsa-miR-154-5p
57614	hsa-miR-154-5p
5501	hsa-miR-154-5p
54778	hsa-miR-154-5p
829	hsa-miR-154-5p
9053	hsa-miR-496
10140	hsa-miR-496
23327	hsa-miR-496
127018	hsa-miR-496
4717	hsa-miR-496
9377	hsa-miR-496
4302	hsa-miR-496
55967	hsa-miR-496
847	hsa-miR-496
10313	hsa-miR-496
3185	hsa-miR-496
55500	hsa-miR-496
10423	hsa-miR-496
1345	hsa-miR-496
22889	hsa-miR-496
23321	hsa-miR-496
10010	hsa-miR-377-3p
4189	hsa-miR-377-3p
54726	hsa-miR-377-3p
11235	hsa-miR-377-3p
5660	hsa-miR-377-3p
55827	hsa-miR-377-3p
57763	hsa-miR-377-3p
51361	hsa-miR-377-3p
2885	hsa-miR-377-3p
65265	hsa-miR-377-3p
8850	hsa-miR-377-3p
23592	hsa-miR-377-3p
9377	hsa-miR-377-3p
23389	hsa-miR-377-3p
7528	hsa-miR-377-3p
11176	hsa-miR-377-3p
5932	hsa-miR-377-3p
92421	hsa-miR-377-3p
7337	hsa-miR-377-3p
51552	hsa-miR-377-3p
56910	hsa-miR-377-3p
3988	hsa-miR-377-3p
80315	hsa-miR-377-3p
7422	hsa-miR-377-3p
10424	hsa-miR-377-3p
127933	hsa-miR-377-3p
25921	hsa-miR-377-3p
159090	hsa-miR-377-3p
29979	hsa-miR-409-5p
84522	hsa-miR-409-3p
56990	hsa-miR-409-3p
7776	hsa-miR-369-5p
145853	hsa-miR-410-3p
8932	hsa-miR-410-3p
29110	hsa-miR-410-3p
688	hsa-miR-410-3p
54812	hsa-miR-410-3p
88455	hsa-miR-410-3p
2332	hsa-miR-410-3p
80318	hsa-miR-410-3p
10782	hsa-miR-410-3p
4717	hsa-miR-410-3p
64225	hsa-miR-410-3p
8760	hsa-miR-410-3p
292	hsa-miR-410-3p
1974	hsa-miR-410-3p
7905	hsa-miR-410-3p
7163	hsa-miR-410-3p
50717	hsa-miR-410-3p
3185	hsa-miR-410-3p
7913	hsa-miR-410-3p
549	hsa-miR-410-3p
4677	hsa-miR-410-3p
889	hsa-miR-410-3p
22824	hsa-miR-410-3p
55151	hsa-miR-410-3p
7422	hsa-miR-410-3p
5723	hsa-miR-410-3p
9657	hsa-miR-410-3p
9550	hsa-miR-410-3p
159090	hsa-miR-410-3p
158293	hsa-miR-410-3p
253260	hsa-miR-203a-3p
10916	hsa-miR-203a-3p
23760	hsa-miR-203a-3p
27244	hsa-miR-203a-3p
10370	hsa-miR-203a-3p
64708	hsa-miR-203a-3p
57492	hsa-miR-203a-3p
5567	hsa-miR-203a-3p
23576	hsa-miR-203a-3p
4189	hsa-miR-203a-3p
7026	hsa-miR-203a-3p
4781	hsa-miR-203a-3p
204851	hsa-miR-203a-3p
57683	hsa-miR-203a-3p
1386	hsa-miR-203a-3p
22834	hsa-miR-203a-3p
8660	hsa-miR-203a-3p
28999	hsa-miR-203a-3p
55332	hsa-miR-203a-3p
5090	hsa-miR-203a-3p
4154	hsa-miR-203a-3p
55603	hsa-miR-203a-3p
677	hsa-miR-203a-3p
7991	hsa-miR-203a-3p
4131	hsa-miR-203a-3p
11278	hsa-miR-203a-3p
5906	hsa-miR-203a-3p
9655	hsa-miR-203a-3p
113263	hsa-miR-203a-3p
57708	hsa-miR-203a-3p
830	hsa-miR-203a-3p
23336	hsa-miR-203a-3p
1875	hsa-miR-203a-3p
6310	hsa-miR-203a-3p
1387	hsa-miR-203a-3p
79443	hsa-miR-203a-3p
5140	hsa-miR-203a-3p
142	hsa-miR-203a-3p
4089	hsa-miR-203a-3p
6386	hsa-miR-203a-3p
57198	hsa-miR-203a-3p
2737	hsa-miR-203a-3p
7296	hsa-miR-203a-3p
54557	hsa-miR-203a-3p
2885	hsa-miR-203a-3p
6497	hsa-miR-203a-3p
50809	hsa-miR-203a-3p
7091	hsa-miR-203a-3p
3398	hsa-miR-203a-3p
2799	hsa-miR-203a-3p
23592	hsa-miR-203a-3p
57649	hsa-miR-203a-3p
2200	hsa-miR-203a-3p
55145	hsa-miR-203a-3p
2296	hsa-miR-203a-3p
11096	hsa-miR-203a-3p
118429	hsa-miR-203a-3p
51199	hsa-miR-203a-3p
900	hsa-miR-203a-3p
3371	hsa-miR-203a-3p
10979	hsa-miR-203a-3p
51277	hsa-miR-203a-3p
219902	hsa-miR-203a-3p
10659	hsa-miR-203a-3p
121260	hsa-miR-203a-3p
351	hsa-miR-203a-3p
283464	hsa-miR-203a-3p
10933	hsa-miR-203a-3p
9021	hsa-miR-203a-3p
8560	hsa-miR-203a-3p
51138	hsa-miR-203a-3p
5813	hsa-miR-203a-3p
56987	hsa-miR-203a-3p
51715	hsa-miR-203a-3p
1843	hsa-miR-203a-3p
1831	hsa-miR-203a-3p
29994	hsa-miR-203a-3p
3455	hsa-miR-203a-3p
27347	hsa-miR-203a-3p
55529	hsa-miR-203a-3p
22823	hsa-miR-203a-3p
113201	hsa-miR-203a-3p
1859	hsa-miR-203a-3p
867	hsa-miR-203a-3p
4659	hsa-miR-203a-3p
115509	hsa-miR-203a-3p
9782	hsa-miR-203a-3p
373	hsa-miR-203a-3p
83871	hsa-miR-203a-3p
355	hsa-miR-203a-3p
411	hsa-miR-203a-3p
22887	hsa-miR-203a-3p
115294	hsa-miR-203a-3p
5099	hsa-miR-203a-3p
6938	hsa-miR-203a-3p
144165	hsa-miR-203a-3p
4204	hsa-miR-203a-3p
5980	hsa-miR-203a-3p
64864	hsa-miR-203a-3p
60481	hsa-miR-203a-3p
1105	hsa-miR-203a-3p
8614	hsa-miR-203a-3p
2534	hsa-miR-203a-3p
56907	hsa-miR-203a-3p
6093	hsa-miR-203a-3p
10000	hsa-miR-203a-3p
56990	hsa-miR-203a-3p
10150	hsa-miR-203a-3p
4212	hsa-miR-203a-3p
80335	hsa-miR-203a-3p
23433	hsa-miR-203a-3p
79699	hsa-miR-203a-3p
7016	hsa-miR-203a-3p
26147	hsa-miR-203a-3p
57575	hsa-miR-203a-3p
55193	hsa-miR-203a-3p
9753	hsa-miR-203a-3p
11334	hsa-miR-203a-3p
10194	hsa-miR-203a-3p
80854	hsa-miR-203a-3p
57631	hsa-miR-203a-3p
79776	hsa-miR-203a-3p
80205	hsa-miR-203a-3p
23231	hsa-miR-203a-3p
51762	hsa-miR-203a-3p
83930	hsa-miR-203a-3p
463	hsa-miR-203a-3p
85364	hsa-miR-203a-3p
8910	hsa-miR-203a-3p
57092	hsa-miR-203a-3p
65084	hsa-miR-203a-3p
10657	hsa-miR-203a-3p
121227	hsa-miR-203a-3p
1130	hsa-miR-203a-3p
5311	hsa-miR-203a-3p
10771	hsa-miR-203a-3p
7095	hsa-miR-203a-3p
158586	hsa-miR-203a-3p
131450	hsa-miR-203a-3p
6397	hsa-miR-203a-3p
6091	hsa-miR-203a-3p
93986	hsa-miR-203a-3p
152006	hsa-miR-203a-3p
23528	hsa-miR-203a-3p
80311	hsa-miR-203a-3p
26122	hsa-miR-203a-3p
4601	hsa-miR-203a-3p
65056	hsa-miR-203a-3p
84206	hsa-miR-203a-3p
114882	hsa-miR-203a-3p
3915	hsa-miR-203a-3p
80196	hsa-miR-203a-3p
943	hsa-miR-203a-3p
6925	hsa-miR-203a-3p
8905	hsa-miR-203a-3p
5144	hsa-miR-203a-3p
22884	hsa-miR-203a-3p
140609	hsa-miR-203a-3p
128077	hsa-miR-203a-3p
55802	hsa-miR-203a-3p
619279	hsa-miR-203a-3p
7182	hsa-miR-203a-3p
1266	hsa-miR-203a-3p
5366	hsa-miR-211-5p
55591	hsa-miR-211-5p
10527	hsa-miR-211-5p
3070	hsa-miR-211-5p
3181	hsa-miR-211-5p
6664	hsa-miR-211-5p
8879	hsa-miR-211-5p
26973	hsa-miR-211-5p
3236	hsa-miR-211-5p
55236	hsa-miR-211-5p
57826	hsa-miR-211-5p
8507	hsa-miR-211-5p
159090	hsa-miR-211-5p
6749	hsa-miR-211-5p
9276	hsa-miR-190a-5p
10051	hsa-miR-190a-5p
8087	hsa-miR-190a-5p
11235	hsa-miR-190a-5p
6047	hsa-miR-190a-5p
10598	hsa-miR-190a-5p
7756	hsa-miR-190a-5p
5985	hsa-miR-190a-5p
7514	hsa-miR-190a-5p
4074	hsa-miR-190a-5p
29887	hsa-miR-190a-5p
51088	hsa-miR-190a-5p
3796	hsa-miR-190a-5p
4192	hsa-miR-190a-5p
55247	hsa-miR-190a-5p
835	hsa-miR-190a-5p
8560	hsa-miR-190a-5p
71	hsa-miR-190a-5p
79915	hsa-miR-190a-5p
5688	hsa-miR-190a-5p
836	hsa-miR-190a-5p
27032	hsa-miR-190a-5p
5111	hsa-miR-190a-5p
79134	hsa-miR-190a-5p
5223	hsa-miR-190a-5p
6785	hsa-miR-190a-5p
7326	hsa-miR-190a-5p
114614	hsa-miR-190a-5p
8614	hsa-miR-190a-5p
10376	hsa-miR-190a-5p
9690	hsa-miR-190a-5p
55236	hsa-miR-190a-5p
57102	hsa-miR-190a-5p
2992	hsa-miR-190a-5p
10915	hsa-miR-190a-5p
26136	hsa-miR-190a-5p
9949	hsa-miR-190a-5p
55159	hsa-miR-190a-5p
51072	hsa-miR-190a-5p
1063	hsa-miR-190a-5p
64778	hsa-miR-190a-5p
60468	hsa-miR-190a-5p
8301	hsa-miR-190a-5p
1371	hsa-miR-190a-5p
5217	hsa-miR-184
23299	hsa-miR-184
332	hsa-miR-184
55818	hsa-miR-184
10061	hsa-miR-184
4869	hsa-miR-184
3326	hsa-miR-184
7855	hsa-miR-184
4860	hsa-miR-184
54407	hsa-miR-184
7422	hsa-miR-184
134510	hsa-miR-7-5p
9706	hsa-miR-7-5p
10776	hsa-miR-7-5p
84167	hsa-miR-7-5p
81602	hsa-miR-7-5p
9445	hsa-miR-7-5p
80031	hsa-miR-7-5p
259230	hsa-miR-7-5p
23411	hsa-miR-7-5p
1979	hsa-miR-7-5p
857	hsa-miR-7-5p
7110	hsa-miR-7-5p
7259	hsa-miR-7-5p
8545	hsa-miR-7-5p
57708	hsa-miR-7-5p
11034	hsa-miR-7-5p
6310	hsa-miR-7-5p
64418	hsa-miR-7-5p
2737	hsa-miR-7-5p
84612	hsa-miR-7-5p
26056	hsa-miR-7-5p
1955	hsa-miR-7-5p
2043	hsa-miR-7-5p
3398	hsa-miR-7-5p
2040	hsa-miR-7-5p
2353	hsa-miR-7-5p
223	hsa-miR-7-5p
6722	hsa-miR-7-5p
23135	hsa-miR-7-5p
4134	hsa-miR-7-5p
900	hsa-miR-7-5p
54910	hsa-miR-7-5p
659	hsa-miR-7-5p
57688	hsa-miR-7-5p
10659	hsa-miR-7-5p
23112	hsa-miR-7-5p
81035	hsa-miR-7-5p
79158	hsa-miR-7-5p
10933	hsa-miR-7-5p
8994	hsa-miR-7-5p
26273	hsa-miR-7-5p
6210	hsa-miR-7-5p
79188	hsa-miR-7-5p
285362	hsa-miR-7-5p
11216	hsa-miR-7-5p
2627	hsa-miR-7-5p
22908	hsa-miR-7-5p
7812	hsa-miR-7-5p
3480	hsa-miR-7-5p
84617	hsa-miR-7-5p
51479	hsa-miR-7-5p
3321	hsa-miR-7-5p
4853	hsa-miR-7-5p
93166	hsa-miR-7-5p
167153	hsa-miR-7-5p
266722	hsa-miR-7-5p
80335	hsa-miR-7-5p
55751	hsa-miR-7-5p
23118	hsa-miR-7-5p
1528	hsa-miR-7-5p
54813	hsa-miR-7-5p
5141	hsa-miR-7-5p
80205	hsa-miR-7-5p
51780	hsa-miR-7-5p
25932	hsa-miR-7-5p
9375	hsa-miR-7-5p
115548	hsa-miR-7-5p
5937	hsa-miR-7-5p
94241	hsa-miR-7-5p
824	hsa-miR-7-5p
286148	hsa-miR-7-5p
64838	hsa-miR-7-5p
64398	hsa-miR-7-5p
54665	hsa-miR-7-5p
55207	hsa-miR-7-5p
6239	hsa-miR-7-5p
6515	hsa-miR-7-5p
7414	hsa-miR-7-5p
11080	hsa-miR-7-5p
54617	hsa-miR-7-5p
57659	hsa-miR-7-5p
132864	hsa-miR-7-5p
5144	hsa-miR-7-5p
8301	hsa-miR-7-5p
6138	hsa-miR-7-5p
28996	hsa-miR-7-5p
1266	hsa-miR-7-5p
26959	hsa-miR-7-5p
4189	hsa-miR-193b-3p
84747	hsa-miR-193b-3p
7049	hsa-miR-193b-3p
10238	hsa-miR-193b-3p
5727	hsa-miR-193b-3p
56262	hsa-miR-193b-3p
4215	hsa-miR-193b-3p
10521	hsa-miR-193b-3p
10042	hsa-miR-193b-3p
55812	hsa-miR-193b-3p
6125	hsa-miR-193b-3p
23336	hsa-miR-193b-3p
23705	hsa-miR-193b-3p
57226	hsa-miR-193b-3p
79665	hsa-miR-193b-3p
339745	hsa-miR-193b-3p
55754	hsa-miR-193b-3p
54799	hsa-miR-193b-3p
51742	hsa-miR-193b-3p
9728	hsa-miR-193b-3p
7832	hsa-miR-193b-3p
5791	hsa-miR-193b-3p
25949	hsa-miR-193b-3p
8445	hsa-miR-193b-3p
7812	hsa-miR-193b-3p
64393	hsa-miR-193b-3p
149076	hsa-miR-193b-3p
9693	hsa-miR-193b-3p
9925	hsa-miR-193b-3p
23095	hsa-miR-193b-3p
10210	hsa-miR-193b-3p
80335	hsa-miR-193b-3p
25959	hsa-miR-193b-3p
6934	hsa-miR-193b-3p
9665	hsa-miR-193b-3p
4289	hsa-miR-193b-3p
1849	hsa-miR-193b-3p
94241	hsa-miR-193b-3p
54861	hsa-miR-193b-3p
3708	hsa-miR-193b-3p
5066	hsa-miR-193b-3p
4040	hsa-miR-193b-3p
3915	hsa-miR-193b-3p
2113	hsa-miR-193b-3p
10152	hsa-miR-193b-3p
595	hsa-miR-193b-3p
6925	hsa-miR-193b-3p
28951	hsa-miR-193b-3p
29116	hsa-miR-365a-3p
22836	hsa-miR-365a-3p
