gene id	miRNA
200186	hsa-miR-92a-3p
5814	hsa-miR-92a-3p
65992	hsa-miR-92a-3p
4052	hsa-miR-92a-3p
4221	hsa-miR-92a-3p
5037	hsa-miR-92a-3p
51290	hsa-miR-92a-3p
5708	hsa-miR-92a-3p
7039	hsa-miR-92a-3p
30851	hsa-miR-92a-3p
6238	hsa-miR-92a-3p
6189	hsa-miR-92a-3p
4040	hsa-miR-92a-3p
6603	hsa-miR-92a-3p
51398	hsa-miR-92a-3p
1656	hsa-miR-92a-3p
689	hsa-miR-92a-3p
11054	hsa-miR-92a-3p
57130	hsa-miR-92a-3p
55683	hsa-miR-92a-3p
4809	hsa-miR-92a-3p
57492	hsa-miR-92a-3p
1192	hsa-miR-92a-3p
89941	hsa-miR-92a-3p
375	hsa-miR-92a-3p
9124	hsa-miR-92a-3p
7170	hsa-miR-92a-3p
79739	hsa-miR-92a-3p
115557	hsa-miR-92a-3p
64852	hsa-miR-92a-3p
60	hsa-miR-92a-3p
112398	hsa-miR-92a-3p
23382	hsa-miR-92a-3p
25829	hsa-miR-92a-3p
8473	hsa-miR-92a-3p
96459	hsa-miR-92a-3p
10775	hsa-miR-92a-3p
6132	hsa-miR-92a-3p
4869	hsa-miR-92a-3p
9139	hsa-miR-92a-3p
5783	hsa-miR-92a-3p
8439	hsa-miR-92a-3p
79833	hsa-miR-92a-3p
23301	hsa-miR-92a-3p
6310	hsa-miR-92a-3p
9980	hsa-miR-92a-3p
80381	hsa-miR-92a-3p
8666	hsa-miR-92a-3p
55573	hsa-miR-92a-3p
5725	hsa-miR-92a-3p
5702	hsa-miR-92a-3p
84858	hsa-miR-92a-3p
23250	hsa-miR-92a-3p
8971	hsa-miR-92a-3p
10274	hsa-miR-92a-3p
1968	hsa-miR-92a-3p
6560	hsa-miR-92a-3p
23613	hsa-miR-92a-3p
57222	hsa-miR-92a-3p
203068	hsa-miR-92a-3p
134218	hsa-miR-92a-3p
54475	hsa-miR-92a-3p
146909	hsa-miR-92a-3p
54890	hsa-miR-92a-3p
5876	hsa-miR-92a-3p
55054	hsa-miR-92a-3p
55681	hsa-miR-92a-3p
3839	hsa-miR-92a-3p
54958	hsa-miR-92a-3p
79719	hsa-miR-92a-3p
57728	hsa-miR-92a-3p
1159	hsa-miR-92a-3p
7468	hsa-miR-92a-3p
2631	hsa-miR-92a-3p
204	hsa-miR-92a-3p
991	hsa-miR-92a-3p
84262	hsa-miR-92a-3p
55257	hsa-miR-92a-3p
550	hsa-miR-92a-3p
6176	hsa-miR-92a-3p
4627	hsa-miR-92a-3p
23062	hsa-miR-92a-3p
55240	hsa-miR-92a-3p
8655	hsa-miR-92a-3p
6522	hsa-miR-92a-3p
284001	hsa-miR-92a-3p
221830	hsa-miR-92a-3p
26523	hsa-miR-92a-3p
54606	hsa-miR-92a-3p
10902	hsa-miR-92a-3p
26528	hsa-miR-92a-3p
9673	hsa-miR-92a-3p
2975	hsa-miR-92a-3p
1975	hsa-miR-92a-3p
81575	hsa-miR-92a-3p
10131	hsa-miR-92a-3p
9392	hsa-miR-92a-3p
506	hsa-miR-92a-3p
6907	hsa-miR-92a-3p
51493	hsa-miR-92a-3p
898	hsa-miR-92a-3p
7637	hsa-miR-92a-3p
3638	hsa-miR-92a-3p
6045	hsa-miR-92a-3p
9126	hsa-miR-92a-3p
2194	hsa-miR-92a-3p
163	hsa-miR-92a-3p
4670	hsa-miR-92a-3p
91461	hsa-miR-92a-3p
6774	hsa-miR-92a-3p
5001	hsa-miR-92a-3p
3654	hsa-miR-92a-3p
5694	hsa-miR-92a-3p
9620	hsa-miR-92a-3p
6497	hsa-miR-92a-3p
57670	hsa-miR-92a-3p
790	hsa-miR-92a-3p
58478	hsa-miR-92a-3p
10715	hsa-miR-92a-3p
139562	hsa-miR-92a-3p
8766	hsa-miR-92a-3p
339263	hsa-miR-92a-3p
54938	hsa-miR-92a-3p
2932	hsa-miR-92a-3p
27350	hsa-miR-92a-3p
4642	hsa-miR-92a-3p
23397	hsa-miR-92a-3p
23125	hsa-miR-92a-3p
10212	hsa-miR-92a-3p
9631	hsa-miR-92a-3p
9278	hsa-miR-92a-3p
64837	hsa-miR-92a-3p
10768	hsa-miR-92a-3p
51559	hsa-miR-92a-3p
22919	hsa-miR-92a-3p
23136	hsa-miR-92a-3p
54877	hsa-miR-92a-3p
64855	hsa-miR-92a-3p
6234	hsa-miR-92a-3p
21	hsa-miR-92a-3p
57418	hsa-miR-92a-3p
63891	hsa-miR-92a-3p
8336	hsa-miR-92a-3p
5438	hsa-miR-92a-3p
10577	hsa-miR-92a-3p
64430	hsa-miR-92a-3p
1493	hsa-miR-92a-3p
865	hsa-miR-92a-3p
57506	hsa-miR-92a-3p
4193	hsa-miR-92a-3p
25942	hsa-miR-92a-3p
25959	hsa-miR-92a-3p
130074	hsa-miR-92a-3p
90441	hsa-miR-92a-3p
2802	hsa-miR-92a-3p
8570	hsa-miR-92a-3p
54929	hsa-miR-92a-3p
1659	hsa-miR-92a-3p
22820	hsa-miR-92a-3p
2043	hsa-miR-92a-3p
5836	hsa-miR-92a-3p
682	hsa-miR-92a-3p
1284	hsa-miR-92a-3p
3842	hsa-miR-92a-3p
8335	hsa-miR-92a-3p
90809	hsa-miR-92a-3p
51752	hsa-miR-92a-3p
23607	hsa-miR-92a-3p
55216	hsa-miR-92a-3p
2788	hsa-miR-92a-3p
57515	hsa-miR-92a-3p
5315	hsa-miR-92a-3p
23294	hsa-miR-92a-3p
57649	hsa-miR-92a-3p
23367	hsa-miR-92a-3p
11083	hsa-miR-92a-3p
3326	hsa-miR-92a-3p
80018	hsa-miR-92a-3p
51645	hsa-miR-92a-3p
114546	hsa-miR-92a-3p
7917	hsa-miR-92a-3p
547	hsa-miR-92a-3p
8364	hsa-miR-92a-3p
3608	hsa-miR-92a-3p
200933	hsa-miR-92a-3p
23499	hsa-miR-92a-3p
3202	hsa-miR-92a-3p
6208	hsa-miR-92a-3p
10015	hsa-miR-92a-3p
56925	hsa-miR-92a-3p
23765	hsa-miR-92a-3p
112817	hsa-miR-92a-3p
79776	hsa-miR-92a-3p
5202	hsa-miR-92a-3p
23644	hsa-miR-92a-3p
22847	hsa-miR-92a-3p
57579	hsa-miR-92a-3p
4637	hsa-miR-92a-3p
1635	hsa-miR-92a-3p
134505	hsa-miR-92a-3p
3157	hsa-miR-92a-3p
124245	hsa-miR-92a-3p
2739	hsa-miR-92a-3p
1915	hsa-miR-92a-3p
8289	hsa-miR-92a-3p
1213	hsa-miR-92a-3p
9885	hsa-miR-92a-3p
11140	hsa-miR-92a-3p
1750	hsa-miR-92a-3p
7086	hsa-miR-92a-3p
2872	hsa-miR-92a-3p
9955	hsa-miR-92a-3p
23576	hsa-miR-92a-3p
5709	hsa-miR-92a-3p
10497	hsa-miR-92a-3p
79585	hsa-miR-92a-3p
80124	hsa-miR-92a-3p
3185	hsa-miR-92a-3p
200081	hsa-miR-92a-3p
8073	hsa-miR-92a-3p
10558	hsa-miR-92a-3p
55127	hsa-miR-92a-3p
9136	hsa-miR-92a-3p
10109	hsa-miR-92a-3p
147923	hsa-miR-92a-3p
80169	hsa-miR-92a-3p
79066	hsa-miR-92a-3p
6836	hsa-miR-92a-3p
91300	hsa-miR-92a-3p
3008	hsa-miR-92a-3p
85379	hsa-miR-92a-3p
8085	hsa-miR-92a-3p
4779	hsa-miR-92a-3p
8036	hsa-miR-92a-3p
5537	hsa-miR-92a-3p
5213	hsa-miR-92a-3p
10971	hsa-miR-92a-3p
56259	hsa-miR-92a-3p
23450	hsa-miR-92a-3p
1327	hsa-miR-92a-3p
81793	hsa-miR-92a-3p
3837	hsa-miR-92a-3p
4301	hsa-miR-92a-3p
8065	hsa-miR-92a-3p
7840	hsa-miR-92a-3p
6138	hsa-miR-92a-3p
7284	hsa-miR-92a-3p
283149	hsa-miR-92a-3p
1025	hsa-miR-92a-3p
55716	hsa-miR-92a-3p
5034	hsa-miR-92a-3p
79080	hsa-miR-92a-3p
10776	hsa-miR-92a-3p
10389	hsa-miR-92a-3p
9978	hsa-miR-92a-3p
57478	hsa-miR-92a-3p
5479	hsa-miR-92a-3p
80781	hsa-miR-92a-3p
2806	hsa-miR-92a-3p
5903	hsa-miR-92a-3p
2950	hsa-miR-92a-3p
54442	hsa-miR-92a-3p
51031	hsa-miR-92a-3p
6809	hsa-miR-92a-3p
8312	hsa-miR-92a-3p
23521	hsa-miR-92a-3p
3710	hsa-miR-92a-3p
7407	hsa-miR-92a-3p
476	hsa-miR-92a-3p
8446	hsa-miR-92a-3p
408	hsa-miR-92a-3p
9703	hsa-miR-92a-3p
8449	hsa-miR-92a-3p
79184	hsa-miR-92a-3p
56650	hsa-miR-92a-3p
11334	hsa-miR-92a-3p
4172	hsa-miR-92a-3p
124454	hsa-miR-92a-3p
3833	hsa-miR-92a-3p
6430	hsa-miR-92a-3p
64778	hsa-miR-92a-3p
1778	hsa-miR-92a-3p
56910	hsa-miR-92a-3p
4781	hsa-miR-92a-3p
51142	hsa-miR-92a-3p
5501	hsa-miR-92a-3p
3547	hsa-miR-92a-3p
10527	hsa-miR-92a-3p
83732	hsa-miR-92a-3p
6472	hsa-miR-92a-3p
169714	hsa-miR-92a-3p
145501	hsa-miR-92a-3p
4288	hsa-miR-92a-3p
6142	hsa-miR-92a-3p
23195	hsa-miR-92a-3p
126731	hsa-miR-92a-3p
5585	hsa-miR-92a-3p
65979	hsa-miR-92a-3p
5931	hsa-miR-92a-3p
1033	hsa-miR-92a-3p
11222	hsa-miR-92a-3p
55930	hsa-miR-92a-3p
9044	hsa-miR-92a-3p
57479	hsa-miR-92a-3p
23258	hsa-miR-92a-3p
7016	hsa-miR-92a-3p
11180	hsa-miR-92a-3p
2045	hsa-miR-92a-3p
5216	hsa-miR-92a-3p
54881	hsa-miR-92a-3p
9733	hsa-miR-92a-3p
2108	hsa-miR-92a-3p
57505	hsa-miR-92a-3p
92822	hsa-miR-92a-3p
80179	hsa-miR-92a-3p
285521	hsa-miR-92a-3p
29115	hsa-miR-92a-3p
5738	hsa-miR-92a-3p
8994	hsa-miR-92a-3p
3068	hsa-miR-92a-3p
11315	hsa-miR-92a-3p
5829	hsa-miR-92a-3p
9093	hsa-miR-92a-3p
56899	hsa-miR-92a-3p
9212	hsa-miR-92a-3p
26115	hsa-miR-92a-3p
5447	hsa-miR-92a-3p
1718	hsa-miR-92a-3p
57545	hsa-miR-92a-3p
147179	hsa-miR-92a-3p
23047	hsa-miR-92a-3p
117178	hsa-miR-92a-3p
1152	hsa-miR-92a-3p
10155	hsa-miR-92a-3p
138151	hsa-miR-92a-3p
993	hsa-miR-92a-3p
84267	hsa-miR-92a-3p
149420	hsa-miR-92a-3p
10036	hsa-miR-92a-3p
8531	hsa-miR-92a-3p
3838	hsa-miR-92a-3p
51429	hsa-miR-92a-3p
84790	hsa-miR-92a-3p
5426	hsa-miR-92a-3p
55749	hsa-miR-92a-3p
9026	hsa-miR-92a-3p
10521	hsa-miR-92a-3p
4790	hsa-miR-92a-3p
6949	hsa-miR-92a-3p
22908	hsa-miR-92a-3p
64359	hsa-miR-92a-3p
7184	hsa-miR-92a-3p
50488	hsa-miR-92a-3p
3065	hsa-miR-92a-3p
6209	hsa-miR-92a-3p
80311	hsa-miR-92a-3p
65005	hsa-miR-92a-3p
5089	hsa-miR-92a-3p
54918	hsa-miR-92a-3p
10471	hsa-miR-92a-3p
1104	hsa-miR-92a-3p
58477	hsa-miR-92a-3p
474170	hsa-miR-92a-3p
84284	hsa-miR-92a-3p
10682	hsa-miR-92a-3p
89802	hsa-miR-92a-3p
2023	hsa-miR-92a-3p
115708	hsa-miR-92a-3p
9100	hsa-miR-92a-3p
51780	hsa-miR-92a-3p
63932	hsa-miR-92a-3p
65260	hsa-miR-92a-3p
6945	hsa-miR-92a-3p
8704	hsa-miR-92a-3p
6118	hsa-miR-92a-3p
966	hsa-miR-92a-3p
64793	hsa-miR-92a-3p
54977	hsa-miR-92a-3p
9618	hsa-miR-92a-3p
9320	hsa-miR-92a-3p
8945	hsa-miR-92a-3p
9659	hsa-miR-92a-3p
5689	hsa-miR-92a-3p
11052	hsa-miR-92a-3p
8662	hsa-miR-92a-3p
35	hsa-miR-92a-3p
1785	hsa-miR-92a-3p
8892	hsa-miR-92a-3p
6130	hsa-miR-92a-3p
11124	hsa-miR-92a-3p
5424	hsa-miR-92a-3p
10381	hsa-miR-92a-3p
9794	hsa-miR-92a-3p
728642	hsa-miR-92a-3p
11201	hsa-miR-92a-3p
53358	hsa-miR-92a-3p
1946	hsa-miR-92a-3p
5442	hsa-miR-92a-3p
9344	hsa-miR-92a-3p
23013	hsa-miR-92a-3p
9510	hsa-miR-92a-3p
39	hsa-miR-92a-3p
146540	hsa-miR-92a-3p
8351	hsa-miR-92a-3p
2280	hsa-miR-92a-3p
9249	hsa-miR-92a-3p
79071	hsa-miR-92a-3p
6155	hsa-miR-92a-3p
286262	hsa-miR-92a-3p
84444	hsa-miR-92a-3p
55666	hsa-miR-92a-3p
122060	hsa-miR-92a-3p
51124	hsa-miR-92a-3p
55526	hsa-miR-92a-3p
7328	hsa-miR-92a-3p
1827	hsa-miR-92a-3p
79990	hsa-miR-92a-3p
27069	hsa-miR-92a-3p
3030	hsa-miR-92a-3p
22821	hsa-miR-92a-3p
23165	hsa-miR-92a-3p
23386	hsa-miR-92a-3p
79966	hsa-miR-92a-3p
23141	hsa-miR-92a-3p
23466	hsa-miR-92a-3p
653519	hsa-miR-92a-3p
23135	hsa-miR-92a-3p
23175	hsa-miR-92a-3p
51185	hsa-miR-92a-3p
2594	hsa-miR-92a-3p
27	hsa-miR-92a-3p
79443	hsa-miR-92a-3p
6230	hsa-miR-92a-3p
10983	hsa-miR-92a-3p
58473	hsa-miR-92a-3p
5921	hsa-miR-92a-3p
27333	hsa-miR-92a-3p
4131	hsa-miR-92a-3p
4691	hsa-miR-92a-3p
8668	hsa-miR-92a-3p
6397	hsa-miR-92a-3p
167227	hsa-miR-92a-3p
642	hsa-miR-92a-3p
8239	hsa-miR-92a-3p
25853	hsa-miR-92a-3p
404785	hsa-miR-92a-3p
4924	hsa-miR-92a-3p
1207	hsa-miR-92a-3p
79589	hsa-miR-92a-3p
8030	hsa-miR-92a-3p
6888	hsa-miR-92a-3p
5717	hsa-miR-92a-3p
5887	hsa-miR-92a-3p
9462	hsa-miR-92a-3p
255189	hsa-miR-92a-3p
93487	hsa-miR-92a-3p
113510	hsa-miR-92a-3p
6152	hsa-miR-92a-3p
347733	hsa-miR-92a-3p
3156	hsa-miR-92a-3p
84253	hsa-miR-92a-3p
4620	hsa-miR-92a-3p
578	hsa-miR-92a-3p
7465	hsa-miR-92a-3p
6135	hsa-miR-92a-3p
64983	hsa-miR-92a-3p
51068	hsa-miR-92a-3p
23637	hsa-miR-92a-3p
400916	hsa-miR-92a-3p
54784	hsa-miR-92a-3p
58496	hsa-miR-92a-3p
2120	hsa-miR-92a-3p
92906	hsa-miR-92a-3p
60528	hsa-miR-92a-3p
6095	hsa-miR-92a-3p
427	hsa-miR-92a-3p
81890	hsa-miR-92a-3p
79012	hsa-miR-92a-3p
7035	hsa-miR-92a-3p
3550	hsa-miR-92a-3p
11113	hsa-miR-92a-3p
1890	hsa-miR-92a-3p
3028	hsa-miR-92a-3p
55210	hsa-miR-92a-3p
2551	hsa-miR-92a-3p
9869	hsa-miR-92a-3p
79598	hsa-miR-92a-3p
2644	hsa-miR-92a-3p
10849	hsa-miR-92a-3p
7178	hsa-miR-92a-3p
51246	hsa-miR-92a-3p
83539	hsa-miR-92a-3p
6789	hsa-miR-92a-3p
5445	hsa-miR-92a-3p
9416	hsa-miR-92a-3p
1523	hsa-miR-92a-3p
339448	hsa-miR-92a-3p
6574	hsa-miR-92a-3p
285605	hsa-miR-92a-3p
617	hsa-miR-92a-3p
644815	hsa-miR-92a-3p
6229	hsa-miR-92a-3p
7345	hsa-miR-92a-3p
5250	hsa-miR-92a-3p
1581	hsa-miR-92a-3p
4751	hsa-miR-92a-3p
80006	hsa-miR-92a-3p
7411	hsa-miR-92a-3p
154881	hsa-miR-92a-3p
7110	hsa-miR-92a-3p
6170	hsa-miR-92a-3p
1947	hsa-miR-92a-3p
3340	hsa-miR-92a-3p
89882	hsa-miR-92a-3p
81603	hsa-miR-93-5p
51322	hsa-miR-93-5p
56342	hsa-miR-93-5p
55837	hsa-miR-93-5p
8881	hsa-miR-93-5p
2737	hsa-miR-93-5p
7384	hsa-miR-93-5p
7629	hsa-miR-93-5p
23218	hsa-miR-93-5p
9412	hsa-miR-93-5p
3257	hsa-miR-93-5p
152831	hsa-miR-93-5p
23293	hsa-miR-93-5p
55182	hsa-miR-93-5p
4508	hsa-miR-93-5p
3177	hsa-miR-93-5p
3386	hsa-miR-93-5p
79850	hsa-miR-93-5p
26133	hsa-miR-93-5p
11160	hsa-miR-93-5p
219743	hsa-miR-93-5p
3098	hsa-miR-93-5p
9894	hsa-miR-93-5p
64777	hsa-miR-93-5p
1982	hsa-miR-93-5p
57003	hsa-miR-93-5p
79174	hsa-miR-93-5p
1613	hsa-miR-93-5p
23677	hsa-miR-93-5p
3068	hsa-miR-93-5p
10971	hsa-miR-93-5p
23588	hsa-miR-93-5p
200205	hsa-miR-93-5p
4350	hsa-miR-93-5p
4016	hsa-miR-93-5p
7090	hsa-miR-93-5p
57169	hsa-miR-93-5p
5836	hsa-miR-93-5p
51123	hsa-miR-93-5p
4869	hsa-miR-93-5p
10479	hsa-miR-93-5p
10075	hsa-miR-93-5p
51433	hsa-miR-93-5p
80856	hsa-miR-93-5p
6845	hsa-miR-93-5p
55898	hsa-miR-93-5p
29855	hsa-miR-93-5p
9709	hsa-miR-93-5p
23174	hsa-miR-93-5p
64132	hsa-miR-93-5p
9919	hsa-miR-93-5p
80020	hsa-miR-93-5p
79842	hsa-miR-93-5p
2011	hsa-miR-93-5p
4913	hsa-miR-93-5p
55435	hsa-miR-93-5p
9825	hsa-miR-93-5p
5976	hsa-miR-93-5p
201292	hsa-miR-93-5p
11044	hsa-miR-93-5p
1639	hsa-miR-93-5p
3164	hsa-miR-93-5p
22906	hsa-miR-93-5p
23511	hsa-miR-93-5p
5710	hsa-miR-93-5p
2055	hsa-miR-93-5p
2617	hsa-miR-93-5p
9683	hsa-miR-93-5p
4216	hsa-miR-93-5p
333932	hsa-miR-93-5p
5297	hsa-miR-93-5p
5198	hsa-miR-93-5p
3481	hsa-miR-93-5p
22838	hsa-miR-93-5p
4174	hsa-miR-93-5p
27044	hsa-miR-93-5p
4085	hsa-miR-93-5p
4650	hsa-miR-93-5p
23165	hsa-miR-93-5p
9972	hsa-miR-93-5p
60528	hsa-miR-93-5p
9887	hsa-miR-93-5p
5296	hsa-miR-93-5p
26128	hsa-miR-93-5p
10109	hsa-miR-93-5p
9807	hsa-miR-93-5p
554313	hsa-miR-93-5p
3843	hsa-miR-93-5p
160760	hsa-miR-93-5p
10493	hsa-miR-93-5p
284565	hsa-miR-93-5p
8085	hsa-miR-93-5p
7494	hsa-miR-93-5p
5240	hsa-miR-93-5p
3725	hsa-miR-93-5p
28987	hsa-miR-93-5p
171017	hsa-miR-93-5p
334	hsa-miR-93-5p
440193	hsa-miR-93-5p
5983	hsa-miR-93-5p
2194	hsa-miR-93-5p
6903	hsa-miR-93-5p
8358	hsa-miR-93-5p
6874	hsa-miR-93-5p
9252	hsa-miR-93-5p
9175	hsa-miR-93-5p
1857	hsa-miR-93-5p
10594	hsa-miR-93-5p
3005	hsa-miR-93-5p
332	hsa-miR-93-5p
323	hsa-miR-93-5p
64852	hsa-miR-93-5p
5223	hsa-miR-93-5p
2043	hsa-miR-93-5p
63893	hsa-miR-93-5p
4037	hsa-miR-93-5p
5717	hsa-miR-93-5p
132946	hsa-miR-93-5p
8445	hsa-miR-93-5p
4682	hsa-miR-93-5p
6573	hsa-miR-93-5p
9743	hsa-miR-93-5p
9532	hsa-miR-93-5p
2873	hsa-miR-93-5p
57179	hsa-miR-93-5p
10694	hsa-miR-93-5p
5426	hsa-miR-93-5p
90204	hsa-miR-93-5p
55183	hsa-miR-93-5p
2184	hsa-miR-93-5p
26523	hsa-miR-93-5p
11335	hsa-miR-93-5p
9520	hsa-miR-93-5p
5584	hsa-miR-93-5p
57460	hsa-miR-93-5p
340265	hsa-miR-93-5p
51020	hsa-miR-93-5p
92815	hsa-miR-93-5p
6155	hsa-miR-93-5p
9898	hsa-miR-93-5p
55147	hsa-miR-93-5p
2146	hsa-miR-93-5p
1789	hsa-miR-93-5p
4841	hsa-miR-93-5p
10487	hsa-miR-93-5p
80169	hsa-miR-93-5p
6156	hsa-miR-93-5p
7332	hsa-miR-93-5p
9927	hsa-miR-93-5p
23471	hsa-miR-93-5p
81688	hsa-miR-93-5p
92211	hsa-miR-93-5p
8675	hsa-miR-93-5p
55233	hsa-miR-93-5p
4670	hsa-miR-93-5p
6133	hsa-miR-93-5p
506	hsa-miR-93-5p
11196	hsa-miR-93-5p
2597	hsa-miR-93-5p
51341	hsa-miR-93-5p
55095	hsa-miR-93-5p
1915	hsa-miR-93-5p
6130	hsa-miR-93-5p
161	hsa-miR-93-5p
129685	hsa-miR-93-5p
1994	hsa-miR-93-5p
10447	hsa-miR-93-5p
3704	hsa-miR-93-5p
3838	hsa-miR-93-5p
9666	hsa-miR-93-5p
11176	hsa-miR-93-5p
29066	hsa-miR-93-5p
9040	hsa-miR-93-5p
51762	hsa-miR-93-5p
2926	hsa-miR-93-5p
85377	hsa-miR-93-5p
92154	hsa-miR-93-5p
6418	hsa-miR-93-5p
5430	hsa-miR-93-5p
7546	hsa-miR-93-5p
7528	hsa-miR-93-5p
124222	hsa-miR-96-5p
3178	hsa-miR-96-5p
7014	hsa-miR-96-5p
81	hsa-miR-96-5p
64848	hsa-miR-96-5p
5573	hsa-miR-96-5p
7913	hsa-miR-96-5p
9695	hsa-miR-96-5p
113444	hsa-miR-96-5p
80311	hsa-miR-96-5p
7112	hsa-miR-96-5p
5395	hsa-miR-96-5p
2314	hsa-miR-96-5p
5223	hsa-miR-96-5p
1778	hsa-miR-96-5p
22850	hsa-miR-96-5p
54890	hsa-miR-96-5p
3710	hsa-miR-96-5p
26002	hsa-miR-96-5p
79725	hsa-miR-96-5p
2597	hsa-miR-96-5p
64282	hsa-miR-96-5p
1915	hsa-miR-96-5p
51375	hsa-miR-96-5p
90268	hsa-miR-96-5p
25915	hsa-miR-98-5p
1874	hsa-miR-98-5p
8476	hsa-miR-98-5p
3690	hsa-miR-98-5p
55020	hsa-miR-99a-5p
10715	hsa-miR-99a-5p
29117	hsa-miR-99a-5p
57659	hsa-miR-99a-5p
2802	hsa-miR-99a-5p
163	hsa-miR-99a-5p
8452	hsa-miR-99a-5p
149603	hsa-miR-99a-5p
2746	hsa-miR-99a-5p
4779	hsa-miR-99a-5p
1877	hsa-miR-99a-5p
5032	hsa-miR-99a-5p
64426	hsa-miR-99a-5p
5683	hsa-miR-99a-5p
6297	hsa-miR-99a-5p
80821	hsa-miR-99a-5p
7298	hsa-miR-99a-5p
6168	hsa-miR-99a-5p
2011	hsa-miR-99a-5p
9879	hsa-miR-99a-5p
5889	hsa-miR-99a-5p
9093	hsa-miR-99a-5p
80169	hsa-miR-99a-5p
476	hsa-miR-99a-5p
84515	hsa-miR-99a-5p
115	hsa-miR-99a-5p
84890	hsa-miR-99a-5p
11325	hsa-miR-99a-5p
7283	hsa-miR-99a-5p
4513	hsa-miR-99a-5p
154661	hsa-miR-99a-5p
26523	hsa-miR-99a-5p
80020	hsa-miR-99a-5p
1282	hsa-miR-99a-5p
4695	hsa-miR-99a-5p
2969	hsa-miR-99a-5p
56704	hsa-miR-99a-5p
55871	hsa-miR-99a-5p
4633	hsa-miR-99a-5p
10360	hsa-miR-99a-5p
5494	hsa-miR-99a-5p
1718	hsa-miR-99a-5p
514	hsa-miR-99a-5p
139818	hsa-miR-99a-5p
9968	hsa-miR-99a-5p
55333	hsa-miR-99a-5p
84928	hsa-miR-99a-5p
728340	hsa-miR-99a-5p
6209	hsa-miR-99a-5p
51673	hsa-miR-99a-5p
6396	hsa-miR-99a-5p
57645	hsa-miR-99a-5p
9445	hsa-miR-99a-5p
123720	hsa-miR-99a-5p
5359	hsa-miR-99a-5p
285855	hsa-miR-99a-5p
5925	hsa-miR-99a-5p
10054	hsa-miR-99a-5p
27247	hsa-miR-99a-5p
2137	hsa-miR-99a-5p
11217	hsa-miR-99a-5p
9698	hsa-miR-99a-5p
29796	hsa-miR-99a-5p
165215	hsa-miR-99a-5p
11311	hsa-miR-99a-5p
51573	hsa-miR-99a-5p
130367	hsa-miR-99a-5p
29104	hsa-miR-99a-5p
2965	hsa-miR-99a-5p
10960	hsa-miR-99a-5p
3032	hsa-miR-99a-5p
10772	hsa-miR-99a-5p
23020	hsa-miR-99a-5p
6194	hsa-miR-99a-5p
826	hsa-miR-99a-5p
6732	hsa-miR-99a-5p
7314	hsa-miR-99a-5p
23112	hsa-miR-99a-5p
54820	hsa-miR-99a-5p
5001	hsa-miR-99a-5p
56993	hsa-miR-99a-5p
56907	hsa-miR-99a-5p
22879	hsa-miR-99a-5p
2774	hsa-miR-99a-5p
57211	hsa-miR-99a-5p
2355	hsa-miR-99a-5p
8453	hsa-miR-99a-5p
5917	hsa-miR-99a-5p
94101	hsa-miR-99a-5p
1738	hsa-miR-99a-5p
6231	hsa-miR-99a-5p
79689	hsa-miR-99a-5p
49862	hsa-miR-99a-5p
1984	hsa-miR-99a-5p
1654	hsa-miR-99a-5p
283464	hsa-miR-99a-5p
6173	hsa-miR-99a-5p
5955	hsa-miR-99a-5p
55728	hsa-miR-99a-5p
328	hsa-miR-99a-5p
195828	hsa-miR-99a-5p
5597	hsa-miR-99a-5p
124512	hsa-miR-99a-5p
4537	hsa-miR-99a-5p
8886	hsa-miR-99a-5p
121227	hsa-miR-99a-5p
9462	hsa-miR-99a-5p
8030	hsa-miR-99a-5p
51650	hsa-miR-99a-5p
7531	hsa-miR-100-5p
4953	hsa-miR-100-5p
80169	hsa-miR-100-5p
126374	hsa-miR-100-5p
5889	hsa-miR-100-5p
23189	hsa-miR-100-5p
9968	hsa-miR-100-5p
4513	hsa-miR-100-5p
477	hsa-miR-100-5p
25821	hsa-miR-100-5p
2130	hsa-miR-100-5p
51388	hsa-miR-100-5p
6209	hsa-miR-100-5p
285855	hsa-miR-100-5p
5048	hsa-miR-100-5p
9061	hsa-miR-100-5p
5925	hsa-miR-100-5p
554313	hsa-miR-100-5p
23598	hsa-miR-100-5p
1282	hsa-miR-100-5p
2547	hsa-miR-100-5p
9045	hsa-miR-100-5p
9188	hsa-miR-100-5p
6160	hsa-miR-100-5p
6134	hsa-miR-100-5p
9527	hsa-miR-100-5p
4695	hsa-miR-100-5p
10056	hsa-miR-100-5p
56894	hsa-miR-100-5p
285761	hsa-miR-100-5p
8065	hsa-miR-100-5p
64757	hsa-miR-100-5p
56704	hsa-miR-100-5p
23450	hsa-miR-100-5p
6129	hsa-miR-100-5p
3146	hsa-miR-100-5p
6210	hsa-miR-100-5p
140710	hsa-miR-100-5p
8364	hsa-miR-100-5p
157983	hsa-miR-100-5p
137886	hsa-miR-100-5p
6144	hsa-miR-100-5p
23347	hsa-miR-100-5p
8531	hsa-miR-100-5p
51562	hsa-miR-100-5p
114548	hsa-miR-100-5p
1387	hsa-miR-100-5p
10120	hsa-miR-100-5p
5955	hsa-miR-100-5p
11014	hsa-miR-100-5p
8678	hsa-miR-100-5p
3945	hsa-miR-100-5p
5001	hsa-miR-100-5p
5878	hsa-miR-100-5p
51495	hsa-miR-100-5p
6303	hsa-miR-100-5p
200576	hsa-miR-100-5p
79577	hsa-miR-100-5p
389421	hsa-miR-100-5p
6176	hsa-miR-100-5p
